prov,fecha,casos_tot,dup
La_Rioja,2020-06-28,76,22.33218821731553
Mendoza,2020-06-28,167,21.21452505297104
Misiones,2020-06-28,39,100
Neuquen,2020-06-28,443,13.079739797133984
Rio_Negro,2020-06-28,825,22.296563308205815
Salta,2020-06-28,27,18.67925999576544
San_Juan,2020-06-28,8,100
San_Luis,2020-06-28,11,100
Santa_Cruz,2020-06-28,51,100
Santa_Fe,2020-06-28,417,21.262423530046195
Santiago_del_Estero,2020-06-28,23,100
Tierra_del_fuego,2020-06-28,136,100
Tucuman,2020-06-28,72,18.94923227301024
Buenos_Aires,2020-06-29,30265,12.396518067847495
CABA,2020-06-29,26359,17.723201310727088
Catamarca,2020-06-29,0,NA
Chaco,2020-06-29,1961,23.199093442101358
Chubut,2020-06-29,120,21.752850424304665
Cordoba,2020-06-29,637,58.497782490706285
Corrientes,2020-06-29,117,100
Entre_Rios,2020-06-29,278,9.298452965990961
Formosa,2020-06-29,70,100
Jujuy,2020-06-29,91,3.684604574340485
La_Pampa,2020-06-29,7,100
La_Rioja,2020-06-29,80,32.647628127021854
Mendoza,2020-06-29,168,26.145579564464935
Misiones,2020-06-29,40,100
Neuquen,2020-06-29,461,14.729926633745666
Rio_Negro,2020-06-29,849,25.78725826766349
Salta,2020-06-29,30,16.71171999074387
San_Juan,2020-06-29,8,100
San_Luis,2020-06-29,11,100
Santa_Cruz,2020-06-29,51,100
Santa_Fe,2020-06-29,420,29.69272886468955
Santiago_del_Estero,2020-06-29,24,100
Tierra_del_fuego,2020-06-29,136,100
Tucuman,2020-06-29,72,54.18248371861881
Buenos_Aires,2020-06-30,31639,13.45751655491876
CABA,2020-06-30,27103,19.08805550674942
Catamarca,2020-06-30,0,NA
Chaco,2020-06-30,2031,23.69918633783693
Chubut,2020-06-30,128,19.354530339542517
Cordoba,2020-06-30,648,54.767687601223194
Corrientes,2020-06-30,117,100
Entre_Rios,2020-06-30,284,11.68316607595674
Formosa,2020-06-30,70,100
Jujuy,2020-06-30,97,5.029854839027185
La_Pampa,2020-06-30,7,100
La_Rioja,2020-06-30,84,30.86325055140483
Mendoza,2020-06-30,172,29.168497232901426
Misiones,2020-06-30,40,100
Neuquen,2020-06-30,479,15.444286191263009
Rio_Negro,2020-06-30,864,38.28742818778957
Salta,2020-06-30,31,17.85577081091351
San_Juan,2020-06-30,8,100
San_Luis,2020-06-30,11,100
Santa_Cruz,2020-06-30,51,100
Santa_Fe,2020-06-30,421,39.7840009067951
Santiago_del_Estero,2020-06-30,24,100
Tierra_del_fuego,2020-06-30,136,100
Tucuman,2020-06-30,72,100
Buenos_Aires,2020-07-01,33311,14.65091875730716
CABA,2020-07-01,27944,20.464286382981378
Catamarca,2020-07-01,0,NA
Chaco,2020-07-01,2091,25.09321396875701
Chubut,2020-07-01,136,17.2010148093085
Cordoba,2020-07-01,659,52.605002360518256
Corrientes,2020-07-01,118,100
Entre_Rios,2020-07-01,293,14.28087284537505
Formosa,2020-07-01,74,100
Jujuy,2020-07-01,114,5.768128387008659
La_Pampa,2020-07-01,7,100
La_Rioja,2020-07-01,85,27.977317179265565
Mendoza,2020-07-01,179,26.18422763448578
Misiones,2020-07-01,40,100
Neuquen,2020-07-01,491,17.785786683478744
Rio_Negro,2020-07-01,877,40.15975566117957
Salta,2020-07-01,33,14.130507461504632
San_Juan,2020-07-01,8,100
San_Luis,2020-07-01,11,100
Santa_Cruz,2020-07-01,51,100
Santa_Fe,2020-07-01,422,67.56783922458386
Santiago_del_Estero,2020-07-01,25,30.579734091312375
Tierra_del_fuego,2020-07-01,136,100
Tucuman,2020-07-01,79,100
Buenos_Aires,2020-07-02,35044,14.826932831080883
CABA,2020-07-02,28784,21.481287545337107
Catamarca,2020-07-02,0,NA
Chaco,2020-07-02,2172,25.59961712471843
Chubut,2020-07-02,136,20.42779499686394
Cordoba,2020-07-02,667,54.27406413315979
Corrientes,2020-07-02,118,100
Entre_Rios,2020-07-02,307,16.705034116991488
Formosa,2020-07-02,75,100
Jujuy,2020-07-02,128,6.942846339518126
La_Pampa,2020-07-02,7,100
La_Rioja,2020-07-02,88,24.6338011647108
Mendoza,2020-07-02,181,27.33664297455736
Misiones,2020-07-02,40,100
Neuquen,2020-07-02,503,21.248588066895874
Rio_Negro,2020-07-02,911,35.02404457407907
Salta,2020-07-02,33,14.141872456897996
San_Juan,2020-07-02,8,100
San_Luis,2020-07-02,11,100
Santa_Cruz,2020-07-02,51,100
Santa_Fe,2020-07-02,424,100
Santiago_del_Estero,2020-07-02,25,28.46907352687207
Tierra_del_fuego,2020-07-02,136,100
Tucuman,2020-07-02,79,100
Buenos_Aires,2020-07-03,36893,14.607424757887939
CABA,2020-07-03,29619,22.299214025335232
Catamarca,2020-07-03,1,NA
Chaco,2020-07-03,2209,25.3273466716693
Chubut,2020-07-03,148,16.513791656666726
Cordoba,2020-07-03,675,56.980452806868804
Corrientes,2020-07-03,118,100
Entre_Rios,2020-07-03,318,19.010604041756494
Formosa,2020-07-03,75,100
Jujuy,2020-07-03,148,5.743063355108502
La_Pampa,2020-07-03,7,100
La_Rioja,2020-07-03,91,22.441010727254387
Mendoza,2020-07-03,184,31.125950990920348
Misiones,2020-07-03,40,100
Neuquen,2020-07-03,531,20.37256232845256
Rio_Negro,2020-07-03,934,31.04395326396032
Salta,2020-07-03,41,11.601481276104625
San_Juan,2020-07-03,8,100
San_Luis,2020-07-03,11,100
Santa_Cruz,2020-07-03,51,100
Santa_Fe,2020-07-03,429,100
Santiago_del_Estero,2020-07-03,25,32.834719746041216
Tierra_del_fuego,2020-07-03,136,100
Tucuman,2020-07-03,81,100
Buenos_Aires,2020-07-04,38410,14.453596606382549
CABA,2020-07-04,30518,23.367117720460055
Catamarca,2020-07-04,6,NA
Chaco,2020-07-04,2262,24.929129148607025
Chubut,2020-07-04,148,17.109735611181133
Cordoba,2020-07-04,688,49.865242551761824
Corrientes,2020-07-04,118,100
Entre_Rios,2020-07-04,323,22.798868348323392
Formosa,2020-07-04,75,46.88436316532842
Jujuy,2020-07-04,162,5.44378338909885
La_Pampa,2020-07-04,7,100
La_Rioja,2020-07-04,96,19.27181578214034
Mendoza,2020-07-04,188,32.99070613386277
Misiones,2020-07-04,40,100
Neuquen,2020-07-04,551,19.4706414016597
Rio_Negro,2020-07-04,962,27.541054277920324
Salta,2020-07-04,57,7.637766206395883
San_Juan,2020-07-04,8,100
San_Luis,2020-07-04,12,100
Santa_Cruz,2020-07-04,51,100
Santa_Fe,2020-07-04,434,100
Santiago_del_Estero,2020-07-04,25,100
Tierra_del_fuego,2020-07-04,140,100
Tucuman,2020-07-04,82,27.507007714774623
Buenos_Aires,2020-07-05,39974,14.65681669120104
CABA,2020-07-05,31285,23.88333429859039
Catamarca,2020-07-05,6,NA
Chaco,2020-07-05,2309,25.596441950994006
Chubut,2020-07-05,154,17.277710474631625
Cordoba,2020-07-05,702,44.38926141633346
Corrientes,2020-07-05,119,100
Entre_Rios,2020-07-05,329,22.98056869122197
Formosa,2020-07-05,75,100
Jujuy,2020-07-05,163,6.040694826549903
La_Pampa,2020-07-05,7,100
La_Rioja,2020-07-05,102,18.238837035825686
Mendoza,2020-07-05,195,29.60586511524679
Misiones,2020-07-05,40,100
Neuquen,2020-07-05,560,20.603045373552977
Rio_Negro,2020-07-05,965,29.47349484218647
Salta,2020-07-05,59,5.6024621094568765
San_Juan,2020-07-05,8,100
San_Luis,2020-07-05,12,100
Santa_Cruz,2020-07-05,51,100
Santa_Fe,2020-07-05,437,98.86442797914461
Santiago_del_Estero,2020-07-05,25,100
Tierra_del_fuego,2020-07-05,140,100
Tucuman,2020-07-05,85,24.989066329103398
Buenos_Aires,2020-07-06,41451,15.32106009251415
CABA,2020-07-06,32280,23.959008670561868
Catamarca,2020-07-06,7,1.1873572903600742
Chaco,2020-07-06,2335,29.198941829957718
Chubut,2020-07-06,160,19.07234897925244
Cordoba,2020-07-06,730,41.5072688971575
Corrientes,2020-07-06,120,100
Entre_Rios,2020-07-06,334,25.235663540085866
Formosa,2020-07-06,75,100
Jujuy,2020-07-06,192,6.471481755932522
La_Pampa,2020-07-06,7,100
La_Rioja,2020-07-06,107,16.479813202191526
Mendoza,2020-07-06,199,29.814561964309092
Misiones,2020-07-06,41,100
Neuquen,2020-07-06,594,19.41460326597599
Rio_Negro,2020-07-06,972,32.39746904444917
Salta,2020-07-06,61,5.294667082262779
San_Juan,2020-07-06,9,100
San_Luis,2020-07-06,12,100
Santa_Cruz,2020-07-06,55,100
Santa_Fe,2020-07-06,442,79.23221363023426
Santiago_del_Estero,2020-07-06,26,100
Tierra_del_fuego,2020-07-06,140,100
Tucuman,2020-07-06,85,32.30542059296364
Buenos_Aires,2020-07-07,43202,16.22725530474817
CABA,2020-07-07,33306,23.90185493999081
Catamarca,2020-07-07,7,1.7131788249089783
Chaco,2020-07-07,2357,35.40056903291605
Chubut,2020-07-07,160,22.843432947187708
Cordoba,2020-07-07,778,27.040651666444482
Corrientes,2020-07-07,121,100
Entre_Rios,2020-07-07,344,29.41424540065092
Formosa,2020-07-07,75,100
Jujuy,2020-07-07,222,6.600289979271125
La_Pampa,2020-07-07,7,100
La_Rioja,2020-07-07,110,15.179378762009659
Mendoza,2020-07-07,222,26.890162822017842
Misiones,2020-07-07,41,100
Neuquen,2020-07-07,616,18.1376082944359
Rio_Negro,2020-07-07,997,35.48045422840833
Salta,2020-07-07,69,5.174495399346145
San_Juan,2020-07-07,9,100
San_Luis,2020-07-07,12,100
Santa_Cruz,2020-07-07,55,100
Santa_Fe,2020-07-07,451,64.47555024504425
Santiago_del_Estero,2020-07-07,27,100
Tierra_del_fuego,2020-07-07,140,100
Tucuman,2020-07-07,85,47.91684186990428
Buenos_Aires,2020-07-08,45424,16.58483999562866
CABA,2020-07-08,34423,23.61202192122718
Catamarca,2020-07-08,28,1.4041369077185832
Chaco,2020-07-08,2416,40.09339322898351
Chubut,2020-07-08,173,17.81766248197298
Cordoba,2020-07-08,799,21.93017786276166
Corrientes,2020-07-08,124,92.7757362442692
Entre_Rios,2020-07-08,355,30.456986901455284
Formosa,2020-07-08,75,100
Jujuy,2020-07-08,260,6.247014626500983
La_Pampa,2020-07-08,7,100
La_Rioja,2020-07-08,124,13.340820839262834
Mendoza,2020-07-08,244,14.610591668213212
Misiones,2020-07-08,41,100
Neuquen,2020-07-08,639,17.804680532093023
Rio_Negro,2020-07-08,1008,42.78564156464109
Salta,2020-07-08,75,5.346808319988976
San_Juan,2020-07-08,9,100
San_Luis,2020-07-08,12,100
Santa_Cruz,2020-07-08,55,100
Santa_Fe,2020-07-08,465,54.24163764805818
Santiago_del_Estero,2020-07-08,35,100
Tierra_del_fuego,2020-07-08,140,100
Tucuman,2020-07-08,86,50.14570752264004
Buenos_Aires,2020-07-09,47796,16.311217363993194
CABA,2020-07-09,35481,22.96386307355783
Catamarca,2020-07-09,38,1.3205021401377262
Chaco,2020-07-09,2446,42.18739410593351
Chubut,2020-07-09,192,17.897125221310876
Cordoba,2020-07-09,826,19.26204571851038
Corrientes,2020-07-09,124,73.6518657922003
Entre_Rios,2020-07-09,376,26.36514012102117
Formosa,2020-07-09,75,100
Jujuy,2020-07-09,312,5.557132400577526
La_Pampa,2020-07-09,7,100
La_Rioja,2020-07-09,125,13.054250993309557
Mendoza,2020-07-09,255,11.90599215631476
Misiones,2020-07-09,41,100
Neuquen,2020-07-09,649,19.566308639271544
Rio_Negro,2020-07-09,1031,44.70067015296414
Salta,2020-07-09,84,7.1729003921313454
San_Juan,2020-07-09,9,100
San_Luis,2020-07-09,12,100
Santa_Cruz,2020-07-09,57,35.10487316249086
Santa_Fe,2020-07-09,480,38.3175437017121
Santiago_del_Estero,2020-07-09,36,10.525954101339904
Tierra_del_fuego,2020-07-09,141,100
Tucuman,2020-07-09,87,58.44073061031206
Buenos_Aires,2020-07-10,49915,15.71552106106214
CABA,2020-07-10,36530,22.63298950612437
Catamarca,2020-07-10,38,1.8282938188127058
Chaco,2020-07-10,2496,43.64311658554436
Chubut,2020-07-10,196,14.326576109473105
Cordoba,2020-07-10,852,18.36095507591481
Corrientes,2020-07-10,124,75.17843551216419
Entre_Rios,2020-07-10,401,19.86568958977247
Formosa,2020-07-10,75,100
Jujuy,2020-07-10,335,4.944148106674374
La_Pampa,2020-07-10,7,100
La_Rioja,2020-07-10,131,13.391153878267154
Mendoza,2020-07-10,267,11.067738172650088
Misiones,2020-07-10,41,100
Neuquen,2020-07-10,663,21.024083767892872
Rio_Negro,2020-07-10,1057,43.01378392718138
Salta,2020-07-10,86,9.285986715510225
San_Juan,2020-07-10,9,100
San_Luis,2020-07-10,12,100
Santa_Cruz,2020-07-10,60,27.335071507269248
Santa_Fe,2020-07-10,486,33.58238621425245
Santiago_del_Estero,2020-07-10,36,9.152757491179042
Tierra_del_fuego,2020-07-10,141,100
Tucuman,2020-07-10,89,61.55994970515803
Buenos_Aires,2020-07-11,52028,15.37080133839122
CABA,2020-07-11,37581,22.54893156120908
Catamarca,2020-07-11,39,1.8154660544261396
Chaco,2020-07-11,2552,41.24052186256416
Chubut,2020-07-11,205,13.516972425685928
Cordoba,2020-07-11,882,18.317295355249676
Corrientes,2020-07-11,125,84.30930150007009
Entre_Rios,2020-07-11,433,15.178861020281904
Formosa,2020-07-11,75,100
Jujuy,2020-07-11,394,4.758243903263854
La_Pampa,2020-07-11,7,100
La_Rioja,2020-07-11,136,14.017872853617567
Mendoza,2020-07-11,281,10.80027063623186
Misiones,2020-07-11,41,100
Neuquen,2020-07-11,676,23.19475887633445
Rio_Negro,2020-07-11,1082,35.64280944556091
Salta,2020-07-11,107,7.184984985760825
San_Juan,2020-07-11,9,100
San_Luis,2020-07-11,12,100
Santa_Cruz,2020-07-11,60,27.83333881798363
Santa_Fe,2020-07-11,505,28.292053630004357
Santiago_del_Estero,2020-07-11,36,9.549096763404604
Tierra_del_fuego,2020-07-11,141,100
Tucuman,2020-07-11,89,76.6566668167679
Buenos_Aires,2020-07-12,53661,15.644205469474253
CABA,2020-07-12,38335,23.76473381895245
Catamarca,2020-07-12,39,2.1822474198967856
Chaco,2020-07-12,2577,39.820207080221444
Chubut,2020-07-12,206,14.170349818330823
Cordoba,2020-07-12,916,20.207635570108703
Corrientes,2020-07-12,125,100
Entre_Rios,2020-07-12,493,11.089465689421647
Formosa,2020-07-12,75,100
Jujuy,2020-07-12,462,4.7982820507252
La_Pampa,2020-07-12,7,100
La_Rioja,2020-07-12,140,14.85361685398705
Mendoza,2020-07-12,295,11.184556954799472
Misiones,2020-07-12,41,100
Neuquen,2020-07-12,693,28.767887248789393
Rio_Negro,2020-07-12,1096,33.97198007663455
Salta,2020-07-12,109,7.148162897249487
San_Juan,2020-07-12,9,100
San_Luis,2020-07-12,12,100
Santa_Cruz,2020-07-12,61,34.48022312745357
Santa_Fe,2020-07-12,528,24.551069146735596
Santiago_del_Estero,2020-07-12,36,100
Tierra_del_fuego,2020-07-12,147,100
Tucuman,2020-07-12,90,65.60019141026955
Buenos_Aires,2020-07-13,55663,16.469634668529118
CABA,2020-07-13,39198,25.488623417078493
Catamarca,2020-07-13,39,6.665415573380781
Chaco,2020-07-13,2602,41.61716924935244
Chubut,2020-07-13,211,15.592149643529662
Cordoba,2020-07-13,960,20.018104712164607
Corrientes,2020-07-13,125,100
Entre_Rios,2020-07-13,535,9.142670298679123
Formosa,2020-07-13,75,100
Jujuy,2020-07-13,467,5.370156571154226
La_Pampa,2020-07-13,7,100
La_Rioja,2020-07-13,146,17.871916137951995
Mendoza,2020-07-13,308,14.396454319973673
Misiones,2020-07-13,41,100
Neuquen,2020-07-13,740,26.124199121717115
Rio_Negro,2020-07-13,1123,33.888538974516194
Salta,2020-07-13,117,7.692240773810942
San_Juan,2020-07-13,9,100
San_Luis,2020-07-13,12,100
Santa_Cruz,2020-07-13,61,34.10937432106739
Santa_Fe,2020-07-13,539,23.25692562390473
Santiago_del_Estero,2020-07-13,36,100
Tierra_del_fuego,2020-07-13,147,79.40824710855173
Tucuman,2020-07-13,91,60.978566983437744
Buenos_Aires,2020-07-14,57926,17.849654312729875
CABA,2020-07-14,40238,27.115900553287013
Catamarca,2020-07-14,39,100
Chaco,2020-07-14,2674,42.05178278607592
Chubut,2020-07-14,213,29.063625340260064
Cordoba,2020-07-14,1003,18.391505114102376
Corrientes,2020-07-14,127,100
Entre_Rios,2020-07-14,557,8.575350189354317
Formosa,2020-07-14,75,100
Jujuy,2020-07-14,483,6.525251925131996
La_Pampa,2020-07-14,7,100
La_Rioja,2020-07-14,154,18.897069121874406
Mendoza,2020-07-14,335,14.307146257030587
Misiones,2020-07-14,41,100
Neuquen,2020-07-14,761,23.358606669739633
Rio_Negro,2020-07-14,1166,30.66884055344371
Salta,2020-07-14,126,7.965905003516603
San_Juan,2020-07-14,9,100
San_Luis,2020-07-14,13,100
Santa_Cruz,2020-07-14,61,41.617150305724195
Santa_Fe,2020-07-14,568,21.211092947048073
Santiago_del_Estero,2020-07-14,36,100
Tierra_del_fuego,2020-07-14,194,37.86892768047451
Tucuman,2020-07-14,91,61.924583686544715
Buenos_Aires,2020-07-15,60660,17.966310064567377
CABA,2020-07-15,41458,27.625894924862166
Catamarca,2020-07-15,41,100
Chaco,2020-07-15,2751,37.75954342862842
Chubut,2020-07-15,218,33.206299226864715
Cordoba,2020-07-15,1020,18.6916661540252
Corrientes,2020-07-15,127,100
Entre_Rios,2020-07-15,566,8.978097247901786
Formosa,2020-07-15,75,100
Jujuy,2020-07-15,533,7.7375433712975
La_Pampa,2020-07-15,8,100
La_Rioja,2020-07-15,157,18.15655124344207
Mendoza,2020-07-15,364,12.016024658546543
Misiones,2020-07-15,41,100
Neuquen,2020-07-15,796,19.831052905162796
Rio_Negro,2020-07-15,1194,28.40832709190326
Salta,2020-07-15,128,9.191224980379092
San_Juan,2020-07-15,14,100
San_Luis,2020-07-15,13,100
Santa_Cruz,2020-07-15,70,37.235405781869794
Santa_Fe,2020-07-15,591,19.387328692621804
Santiago_del_Estero,2020-07-15,36,100
Tierra_del_fuego,2020-07-15,194,11.854719859188192
Tucuman,2020-07-15,92,82.83067726121338
Buenos_Aires,2020-07-16,63204,17.77914459197788
CABA,2020-07-16,42312,28.334558104931457
Catamarca,2020-07-16,41,100
Chaco,2020-07-16,2793,37.009844220955
Chubut,2020-07-16,218,41.45201829276851
Cordoba,2020-07-16,1060,18.91703881265788
Corrientes,2020-07-16,129,100
Entre_Rios,2020-07-16,576,11.127186088209958
Formosa,2020-07-16,75,100
Jujuy,2020-07-16,560,9.117477969180403
La_Pampa,2020-07-16,8,100
La_Rioja,2020-07-16,161,19.632859835300195
Mendoza,2020-07-16,386,11.087062314742045
Misiones,2020-07-16,41,100
Neuquen,2020-07-16,811,18.936696354182796
Rio_Negro,2020-07-16,1215,28.674790175163974
Salta,2020-07-16,140,11.011471326565887
San_Juan,2020-07-16,14,100
San_Luis,2020-07-16,13,100
Santa_Cruz,2020-07-16,83,15.141426194020514
Santa_Fe,2020-07-16,606,18.491772409965566
Santiago_del_Estero,2020-07-16,36,100
Tierra_del_fuego,2020-07-16,195,10.37903858296925
Tucuman,2020-07-16,93,92.7537047732128
Buenos_Aires,2020-07-17,66206,17.08012943400797
CABA,2020-07-17,43393,28.338460380202175
Catamarca,2020-07-17,55,100
Chaco,2020-07-17,2858,35.11167573236398
Chubut,2020-07-17,227,42.27168337696868
Cordoba,2020-07-17,1109,18.66693076926379
Corrientes,2020-07-17,129,100
Entre_Rios,2020-07-17,600,16.34953365723908
Formosa,2020-07-17,75,100
Jujuy,2020-07-17,667,9.258480587694281
La_Pampa,2020-07-17,8,100
La_Rioja,2020-07-17,163,21.674177715154293
Mendoza,2020-07-17,407,10.76439661154241
Misiones,2020-07-17,41,100
Neuquen,2020-07-17,840,18.678689163364503
Rio_Negro,2020-07-17,1272,25.78134855613309
Salta,2020-07-17,140,13.89384576382206
San_Juan,2020-07-17,14,100
San_Luis,2020-07-17,14,27.624066393437996
Santa_Cruz,2020-07-17,103,8.172844781663564
Santa_Fe,2020-07-17,632,18.66207722645787
Santiago_del_Estero,2020-07-17,36,100
Tierra_del_fuego,2020-07-17,199,10.344408817485233
Tucuman,2020-07-17,100,71.92723550341931
Buenos_Aires,2020-07-18,68023,16.96543134952983
CABA,2020-07-18,44499,27.7368451684989
Catamarca,2020-07-18,55,10.966188761842954
Chaco,2020-07-18,2918,32.53316647954347
Chubut,2020-07-18,235,34.13355627398693
Cordoba,2020-07-18,1131,19.878075754706206
Corrientes,2020-07-18,129,100
Entre_Rios,2020-07-18,615,23.44148354836309
Formosa,2020-07-18,75,100
Jujuy,2020-07-18,674,9.734054234329665
La_Pampa,2020-07-18,8,100
La_Rioja,2020-07-18,180,18.60745488370966
Mendoza,2020-07-18,451,9.838804968674845
Misiones,2020-07-18,41,100
Neuquen,2020-07-18,856,21.8566904272642
Rio_Negro,2020-07-18,1297,24.30048137550342
Salta,2020-07-18,148,14.044614045668437
San_Juan,2020-07-18,14,100
San_Luis,2020-07-18,14,25.180714191370505
Santa_Cruz,2020-07-18,123,5.609918362195044
Santa_Fe,2020-07-18,668,17.827173716329934
Santiago_del_Estero,2020-07-18,36,100
Tierra_del_fuego,2020-07-18,221,10.385868798796425
Tucuman,2020-07-18,100,36.86652689255857
Buenos_Aires,2020-07-19,70784,17.222701176942575
CABA,2020-07-19,45614,27.557918149915977
Catamarca,2020-07-19,58,8.93868672391455
Chaco,2020-07-19,2966,32.11775214858874
Chubut,2020-07-19,238,32.46531882461747
Cordoba,2020-07-19,1198,19.637964975619294
Corrientes,2020-07-19,129,100
Entre_Rios,2020-07-19,631,25.424385237078702
Formosa,2020-07-19,75,100
Jujuy,2020-07-19,680,9.794902834152007
La_Pampa,2020-07-19,8,100
La_Rioja,2020-07-19,184,18.40550925386925
Mendoza,2020-07-19,492,9.118118367379843
Misiones,2020-07-19,41,100
Neuquen,2020-07-19,889,23.053458289308285
Rio_Negro,2020-07-19,1320,25.4999565075102
Salta,2020-07-19,171,12.93007299136837
San_Juan,2020-07-19,14,100
San_Luis,2020-07-19,14,28.342293398653677
Santa_Cruz,2020-07-19,182,3.845570178634407
Santa_Fe,2020-07-19,691,17.07439835132288
Santiago_del_Estero,2020-07-19,37,100
Tierra_del_fuego,2020-07-19,226,13.731048711733763
Tucuman,2020-07-19,100,35.05881132744465
Buenos_Aires,2020-07-20,73340,17.805701446337466
CABA,2020-07-20,46706,27.92198604894403
Catamarca,2020-07-20,58,8.93611067032257
Chaco,2020-07-20,2996,36.15016832748862
Chubut,2020-07-20,242,31.761869467172936
Cordoba,2020-07-20,1319,17.516777323287926
Corrientes,2020-07-20,129,100
Entre_Rios,2020-07-20,649,26.120843629149153
Formosa,2020-07-20,75,100
Jujuy,2020-07-20,764,9.358771478386581
La_Pampa,2020-07-20,8,100
La_Rioja,2020-07-20,184,20.156284942410245
Mendoza,2020-07-20,517,9.468671397409471
Misiones,2020-07-20,41,100
Neuquen,2020-07-20,906,24.314364270152378
Rio_Negro,2020-07-20,1341,28.31381051747779
Salta,2020-07-20,172,12.39665882329828
San_Juan,2020-07-20,14,100
San_Luis,2020-07-20,15,29.784121153488837
Santa_Cruz,2020-07-20,206,3.265192454975068
Santa_Fe,2020-07-20,718,17.63365230432559
Santiago_del_Estero,2020-07-20,37,100
Tierra_del_fuego,2020-07-20,226,21.842528917294075
Tucuman,2020-07-20,98,42.04005632153941
Buenos_Aires,2020-07-21,76817,18.027905051794576
CABA,2020-07-21,48159,27.959797152863104
Catamarca,2020-07-21,60,10.217261247699275
Chaco,2020-07-21,3031,41.452623140414445
Chubut,2020-07-21,253,27.61191860468919
Cordoba,2020-07-21,1377,13.718715813125767
Corrientes,2020-07-21,130,100
Entre_Rios,2020-07-21,656,26.52373850117129
Formosa,2020-07-21,75,100
Jujuy,2020-07-21,884,8.8614973910467
La_Pampa,2020-07-21,8,100
La_Rioja,2020-07-21,186,21.642710406325953
Mendoza,2020-07-21,566,9.26862665643652
Misiones,2020-07-21,41,100
Neuquen,2020-07-21,932,25.827948675120897
Rio_Negro,2020-07-21,1375,29.389046318783002
Salta,2020-07-21,177,12.283541492106691
San_Juan,2020-07-21,16,100
San_Luis,2020-07-21,15,27.12509662684063
Santa_Cruz,2020-07-21,222,3.3469289582516493
Santa_Fe,2020-07-21,753,16.8009900178809
Santiago_del_Estero,2020-07-21,38,100
Tierra_del_fuego,2020-07-21,235,19.457092198399124
Tucuman,2020-07-21,99,59.766986694597676
Buenos_Aires,2020-07-22,80618,17.601612785447102
CABA,2020-07-22,49549,26.526637013204006
Catamarca,2020-07-22,61,26.389796114480095
Chaco,2020-07-22,3104,42.132344204314144
Chubut,2020-07-22,253,28.00940513058037
Cordoba,2020-07-22,1464,12.478063732697642
Corrientes,2020-07-22,130,100
Entre_Rios,2020-07-22,680,26.578161386638804
Formosa,2020-07-22,76,100
Jujuy,2020-07-22,1039,7.63226851671629
La_Pampa,2020-07-22,8,100
La_Rioja,2020-07-22,196,22.152791304436644
Mendoza,2020-07-22,622,8.71317441426097
Misiones,2020-07-22,41,100
Neuquen,2020-07-22,958,25.391004876219874
Rio_Negro,2020-07-22,1432,28.454642877625066
Salta,2020-07-22,196,11.916227540525293
San_Juan,2020-07-22,17,100
San_Luis,2020-07-22,17,19.182333969500135
Santa_Cruz,2020-07-22,239,3.6385244671974855
Santa_Fe,2020-07-22,802,15.364020141141634
Santiago_del_Estero,2020-07-22,39,51.663848975946884
Tierra_del_fuego,2020-07-22,258,16.24363710546338
Tucuman,2020-07-22,101,100
